Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
"5,8",True,hate filled speech sad,5 years ago,0.0,UgzVkM0pSjTJ9xEBi4p4AaABAg,0,0.0,2013-11-29 07:04:26.608,Gregorio Gould,jews,[]
9,True,yh maybe black friends family cant afford spare money whereas jews everything afford,5 years ago,0.0,Ugx2c-A_u3qBqG6qoBt4AaABAg,0,0.0,2013-11-29 07:04:27.422,Original Master,jews,[]
"3,4,8,9",True,wake oh wan wake day euthanize people like dont see racist whites like david duke racist blacks like louis farrakhan put island force live together love white jewish brethen wife walked left kids lost job living shelterit friend got car paid insurance paid rent months watched kids worked night,5 years ago,0.0,UgwElPPPUhPiTaJh00d4AaABAg,0,0.0,2013-11-29 07:04:27.440,Jeremy Pithon,jews,[]
"3,4,5,9",True,disgusting human earth may allah kill stands hes good enough humanmuch less black hes gon blame jews original slaves stupid jewish people know help fellow black black racist black fuckrukhan racist ever seen ashamed black mani bury head disgrace breathes air,5 years ago,0.0,UgxESSM_hyxKouo5HFR4AaABAg,0,0.0,2013-11-29 07:04:27.452,Jeremy Pithon,jews,[]
"2,9",True,fool shame fool twice get grip fucking excuses local koreans vietnamese working asses corner store spend money dont seem learning dwelling samsara blind anger,5 years ago,0.0,UgyghxDeKsu_H7aIbDZ4AaABAg,0,0.0,2013-11-29 07:04:27.453,65ADORNO,jews,[]
9,True,sounds like huge inferiority complex soaked anger get bitch dwell miserable anger world passes sounds like already know lot white people dont blond hair blue eyes sound like real dumbfuck piece panty waste swallows seed flying farrakhans dick lips past prison enjoy living,5 years ago,0.0,Ugy-AuTB4MxHYxQgbJh4AaABAg,0,0.0,2013-11-29 07:04:28.289,65ADORNO,jews,[]
"3,9",True,farrakhan angry jews usually angry people things envy wishes way around deep seated inferiority complex due perceives shortcomings thats anger try buddhism would happier peaceful productive person instead ball anger vitriol slinging bean pies,5 years ago,0.0,Ugx-sGJxQRwARjINHMZ4AaABAg,0,0.0,2013-11-29 07:04:28.291,65ADORNO,jews,[]
1,True,losing relevancy whole plantation argument going mute high paid athletes fine getting outworked local corner store immigrants coz vietnamese boat entitled working asses dream communities willing,5 years ago,0.0,UgwPeLdr-Sg5-LHMJ6B4AaABAg,0,0.0,2013-11-29 07:04:28.298,65ADORNO,jews,[]
1,True,single destructive force known mankind blind faith,5 years ago,0.0,UgwLl3_n5mzWMdjuuOB4AaABAg,0,0.0,2013-11-29 07:04:28.314,Daryl Sinsabaugh,jews,[]
"1,7",True,love guy jews force blacks play basketball like gun point wtf wrong people yes teamscause know run businesses lebron knew run franchise hed michael jordanoh wait runs failed,5 years ago,0.0,UgzO1ovahgWGlw6DODV4AaABAg,0,0.0,2013-11-29 07:04:29.299,myForumDaily,jews,[]
7,True,put microchip lebron lol guys make choice play basketball instead rocket scientists fault sorry,5 years ago,0.0,UgxARqoxTmZrqFHIExp4AaABAg,0,0.0,2013-11-29 07:04:29.301,myForumDaily,jews,[]
Default,False,must wake work together black nationand rebuilt black community like black wallstreet,5 years ago,0.0,Ugz_YRd5-NmrF3fIX2N4AaABAg,0,0.0,2013-11-29 07:04:29.319,William Torch,jews,[]
5,True,promotes hatethis reason powers let live following small insignificant yet follow haters willing participants deception nwo promotes much like malcolm x hated allowed continue philosophy changed life snuffed every speak truth clip right money,5 years ago,0.0,UgzN-csORt0nI7VGE2V4AaABAg,0,0.0,2013-11-29 07:04:29.332,William Ray,jews,[]
1,True,think hes driving jews bigger top blacks bigger called genetics mr farakhan,5 years ago,0.0,UgwI6atNDYQAyiJSuH54AaABAg,0,0.0,2013-11-29 07:04:30.279,TheOtherView,jews,[]
"4,5,8",True,cmon mr farrakhan dont hate blame jews shrewd successful white jew dont hate beginning really like speak truth dont anybody thinks make sense yes wish oprahs successful blacks well jews would help uplift black person choice help black person need white person need would help black person first,5 years ago,0.0,UgyhHzl4xf-KeLz6yNd4AaABAg,0,0.0,2013-11-29 07:04:30.283,lucy bond,jews,[]
"7,9",True,know brother gets fake experts elijah muhammad louis farrakhan malcolm x talk see dont know talking comical,5 years ago,0.0,UgzeAP07Halw8tK4c_d4AaABAg,0,0.0,2013-11-29 07:04:30.305,blackdragon176,jews,[]
"1,8",True,dont hate us good commerce youre good sports music hates,6 years ago,0.0,UgwtOgGRUVp4hkkrDA94AaABAg,0,0.0,2012-11-29 07:04:32.186,Kevin Azoulay,jews,[]
9,True,video bs,6 years ago,0.0,UgyyeLrRDkBsRLlFV6N4AaABAg,0,0.0,2012-11-29 07:04:32.188,Edward Blue,jews,[]
"1,2,4",True,blacks stop complaining grousin gripe aboutthe blacks start study school jewsthe jews play violin piano math homeworki buy jews iq points pointsmy mother cleaning lady construction workerbut economic prize th grade knew books victor hugo moliere strinberg tolstoi dostojevski ibseni beat ivy leaguers medical doctor two ivy league lawyersi study hard,6 years ago,0.0,UgwO4TuOt4tOWVFEsIl4AaABAg,0,0.0,2012-11-29 07:04:33.116,d2d4e6,jews,[]
5,True,talk antisemetic lost dude,6 years ago,0.0,UgxquUO4UKjDaeS8NyJ4AaABAg,0,0.0,2012-11-29 07:04:33.128,692MOM,jews,[]
9,True,probably stupidest thing ive ever watched,6 years ago,0.0,UgzKFMVz5S2kxYv0iYt4AaABAg,0,0.0,2012-11-29 07:04:33.135,George Stevens,jews,[]
"2,7,9",True,yepp lebron quite plantation earns millions sign plantation sooooo dumb,6 years ago,0.0,Ugw52gvRErjV2i_s01N4AaABAg,0,0.0,2012-11-29 07:04:34.101,George Stevens,jews,[]
2,True,anything idiot intelligent well read however thats say logic isnt flawed touch day age god highest paid athletes world anything slave wanted walk away right could would still incredibly rich famous,6 years ago,0.0,UgzuVpj6S8LByS1mbW14AaABAg,0,0.0,2012-11-29 07:04:34.118,Mango,jews,[]
"2,5",True,id like see proof existed jewish slave owners load propagandist bullshit,6 years ago,0.0,UgxAeiOCc0o4QZz4oyF4AaABAg,0,0.0,2012-11-29 07:04:34.128,Sam Atlas,jews,[]
1,True,basketball means everything people nothing others money make money business money creating money business uplift blacks required person opinion yes ask jews money tax affluent blacks cause,6 years ago,0.0,Ugyfn8YqcT5jKZ8Gxup4AaABAg,0,0.0,2012-11-29 07:04:35.061,iluminatiytu,jews,[]
1,True,shit wan work let work live lives god judge,6 years ago,0.0,Ugza1Cp6FSC3NEEDt1B4AaABAg,0,0.0,2012-11-29 07:04:35.063,Mr Raleigh,jews,[]
7,True,longest time couldnt understad three stray cats hangin around back thanks calypso louie farrakhan know source straycat troubles jews yesterday stumped toe jews caused amazoncom didnt ship books time fin jews president barry obama time time exposed statist liar godforsaken jews probably behind,6 years ago,0.0,UgxxjcE8pT1Sv7O5vM14AaABAg,0,0.0,2012-11-29 07:04:35.071,Joltin' Django,jews,[]
Default,False,black people never fucking jews slavery shut fuck skinny white devil,6 years ago,0.0,UgwDvkJYukETSfZTO6J4AaABAg,0,0.0,2012-11-29 07:04:35.078,LTrain,jews,[]
"1,5,9",True,slaves dont make millions dollars whites nice even include blacks sports period dont hate jews cause got monopoly slaves black ppl slaves hitler farrakhan hatin know many programs nba sponsors children spend money make money mr cuban need job mr stern kimberly shut,6 years ago,0.0,UgxClyANqlSh1VrKCXp4AaABAg,0,0.0,2012-11-29 07:04:35.088,937dboy,jews,[]
"2,5",True,wow read heard mr farrakhan respected views definitely intelligence see thisand think someone intelligent compare sports stars making millions slavery definitely bigotry jewish people sports stars make everyone else slaves jewish ownermasters mr farrakhan failed,6 years ago,0.0,Ugw2YClp1MWscLIFWn54AaABAg,0,0.0,2012-11-29 07:04:35.934,D7J7W7,jews,[]
"1,4",True,love atheists genuinely atheists wouldnt judge person religion although denounce respect guys guys open minded logical even though believe higher entity see dont respect thanks sane retards general jew,6 years ago,0.0,UgwU_hXQIliT7Cg84ol4AaABAg,0,0.0,2012-11-29 07:04:35.946,SuperSaiyanBeats,jews,[]
2,True,well money buy team big deal,6 years ago,0.0,UgylU7FlLr_swvUzd7d4AaABAg,0,0.0,2012-11-29 07:04:35.962,MrBababuwi,jews,[]
3,True,gods chosen people prosper earth oppose oppose god even arent right king saul right david gods heart said raise hand gods annointed farrakhan opposes god good choice,6 years ago,0.0,Ugywtt3q9cMVb0rKtnV4AaABAg,0,0.0,2012-11-29 07:04:36.862,Vincent Kelly,jews,[]
Default,False,deepest respect mr farrakhan speaking painful truth jews evil bad fact alot jews stand nationalisticatheistic fashistic ideology called zionism responsible lot crimes past today zionists misued ww gain balfourdeclaration started landrobbing palestine instrumentalized ww get european jews settle palestine control massmedia banks,6 years ago,0.0,Ugx7bvYbdo9rgfoTrPt4AaABAg,0,0.0,2012-11-29 07:04:36.885,Killumatic,jews,[]
"3,9",True,fucking idiot racist america prostate cancer world would better place black white people,6 years ago,0.0,UgwI_FUsjoomrcQsDkx4AaABAg,0,0.0,2012-11-29 07:04:36.889,Zulfia Ivanovna,jews,[]
"2,3,5",True,maybe followers would act like wealthy blacks supposedly know place black community would desolate wasteland race baiter hate monger hope burn hell,6 years ago,0.0,UgzvaHSyE3Xm_g3hYSJ4AaABAg,0,0.0,2012-11-29 07:04:36.894,Zack Runyon,jews,[]
"2,9",True,louis farrakhan scumbag reprehensible human brainwashed millions blacks angry violent racist individuals dont justice revenge punish white people things contribute alive today forced black work plantation hang head shame mr farrakhan problem whites jews wealthy blacks,6 years ago,0.0,Ugx1m23Qn7QzhY-lE0l4AaABAg,0,0.0,2012-11-29 07:04:36.896,Zack Runyon,jews,[]
"1,5,9",True,sickening jews get black people conspiracy world jews successful work hard try successful dont back whine bad lebron james works slave plantation screwed james took way go miami dont fault way farrakhan brain would know agree racist antisemetic scum,6 years ago,0.0,UgxwGg0uWDbr1lzOiJx4AaABAg,0,0.0,2012-11-29 07:04:36.897,Zack Runyon,jews,[]
"1,5",True,body leader someone esle follower boss loyal employee jew got sht together said aint following nobody dont hate may shaddy stuff get top came desert top oasis dont hate notes,6 years ago,0.0,UgyUWne7LNaD6jXSA_d4AaABAg,0,0.0,2012-11-29 07:04:37.819,da7nesman,jews,[]
"2,5",True,wonder house racist country would ever guy president every congress black tired people like bashing races nothing ever happens way around people would marching streets asking peoples heads ultimate double standard,6 years ago,0.0,UgzqBpG3XBi_XhX46VJ4AaABAg,0,0.0,2012-11-29 07:04:37.824,YourWrong951,jews,[]
"4,7,9",True,guy tom joyner religion cant tell hes black jew tan hes pissed spectacles bed sheet suit probably bought sterns linen probably klu klux klan anyways jealous successful jews say fuck jew aint got shit sure hell wont make nba neither get record deal playing music sucks louis farahjew,6 years ago,0.0,UgwsCcpaRDMBFaRxkXZ4AaABAg,0,0.0,2012-11-29 07:04:37.825,gordon edwards,jews,[]
"7,9",True,lou farrakhan bringing people races religions together lebrons negro plantation dumbest statement ever,6 years ago,0.0,Ugw6TkK29VZilOgsiSt4AaABAg,0,0.0,2012-11-29 07:04:37.852,Randy Bailin,jews,[]
"1,2",True,well it´s black people jewish people fault good certain things life black people good sports get good money jewish people good business think winningtotally context speech,6 years ago,0.0,Ugyts3G4eEXkwZ1EIsB4AaABAg,0,0.0,2012-11-29 07:04:38.839,ColgangstA,jews,[]
"5,9",True,guy moron create division races cultures heard give instruction talk transforming oneself better human humanity group,6 years ago,0.0,Ugz_bEkqj5pA2R8lsMZ4AaABAg,0,0.0,2012-11-29 07:04:38.844,johnnyprescott,jews,[]
"5,8",True,sad see theres many people promote racism hate like people support guy,6 years ago,0.0,UgyRRNyO2ZL7GmsZdYh4AaABAg,0,0.0,2012-11-29 07:04:38.845,Jeff,jews,[]
2,True,money farrakhan pulling doesnt buy football club,6 years ago,0.0,UgyOyhzcwHGJl8SiwRV4AaABAg,0,0.0,2012-11-29 07:04:39.722,rab day,jews,[]
"2,7",True,mrfarrakhan mentioned gary bettman nhl well since black hockey players nhl many white canadians frenchcanadians like nhl means frenchcanadians like living plantation id like thank mrfarrakhan including us warped demented sense reality,6 years ago,0.0,UgwaYYvv7Dlc56o7qRN4AaABAg,0,0.0,2012-11-29 07:04:39.724,André D,jews,[]
"2,5",True,know hate jews minister f lot black folks thinks original jews black means youre hating peeps yeah,6 years ago,0.0,UgySs8qkK6qqybg1oKR4AaABAg,0,0.0,2012-11-29 07:04:41.032,rclemente21,jews,[]
9,True,guys retard think hes heard much preaching bet,6 years ago,0.0,UgxiMRM4VCVlBlrWVlx4AaABAg,0,0.0,2012-11-29 07:04:41.035,jshtainy,jews,[]
5,True,indpendant yeah said hes right alot situations stuff says jews racist sure bad jews bad describes hes smart says hateful stuff,6 years ago,0.0,Ugw2x7YiS3HP0Ff33ap4AaABAg,0,0.0,2012-11-29 07:04:41.037,RayMagic12192,jews,[]
"1,2,7",True,bogus stuff going first players white nhl dont get paid nearly much nba much tougher sport lebron left cleveland bball fan knows honor staying team building know slavery cant leave oh hes millionaire ive played bball life thats slavery sign understand gilbert put foot mouth gim break farakhan sound touch,6 years ago,0.0,Ugyynb7LdrnhkL3gxch4AaABAg,0,0.0,2012-11-29 07:04:41.040,Greeneyez2475,jews,[]
"2,9",True,whole jewelryjew comment khalid muhammads originally look barbara walters farrakhan interview specifically condems usage phrase hypocrite think farrakhan losing mind,6 years ago,0.0,Ugzhym2_lQVIdlf2AV54AaABAg,0,0.0,2012-11-29 07:04:41.043,gombis666,jews,[]
"1,7",True,grandson plantationjust college level,7 years ago,0.0,UgzGRES6mtIiXGOzQR94AaABAg,0,0.0,2011-11-29 07:04:41.960,DaOrigTruthSeeker,jews,[]
7,True,id meat plantation quarter lebron makes,7 years ago,0.0,UgwH0xRaubhQGZBDZzZ4AaABAg,0,0.0,2011-11-29 07:04:41.972,Fotrane,jews,[]
9,True,stupidest shit ive ever heard,7 years ago,0.0,Ugz4vBvQgDZkfSXaeNZ4AaABAg,0,0.0,2011-11-29 07:04:41.981,Alex,jews,[]
"4,5,9",True,farrahan ignorant racist illiterate blacks follow spoke racism promotion many blacks kids youths brother hood helped actualize dreams true islam practiced majority blacks america driven racism illetracy coupled recruited jail black african muslim allah promote hate,7 years ago,0.0,Ugzl3lRCAqhEVvbxQr54AaABAg,0,0.0,2011-11-29 07:04:41.986,ase mota,jews,[]
5,True,black guy preaches hate hes smart hes preaches hate alot times,7 years ago,0.0,Ugz9AtYi0eZb8wXn3qB4AaABAg,0,0.0,2011-11-29 07:04:42.851,RayMagic12192,jews,[]
"2,9",True,chicago farrakahn dont know shit championships haha,7 years ago,0.0,UgzNWAiTQugpTT92in14AaABAg,0,0.0,2011-11-29 07:04:42.866,DJ Rakk,jews,[]
9,True,pathetic cant believe anyone takes seriously blaming jews anything telling black people emulate working studying hard possibly surest way succeed model jewish assension middle classes decades ago way young asian americans succeeding huge numbers,7 years ago,0.0,UgyCqh_d1VWiuaL4_Fl4AaABAg,0,0.0,2011-11-29 07:04:42.867,章鱼君jakun,jews,[]
5,True,still plantationdamn right treated antisemit even nothing deal listen list buziness,7 years ago,0.0,UgwwR_SjSvIM2XOdZhV4AaABAg,0,0.0,2011-11-29 07:04:42.869,Slim Rouai,jews,[]
7,True,farakhan wishes jew jealous,7 years ago,0.0,Ugx_c0Azm7ngu8a137t4AaABAg,0,0.0,2011-11-29 07:04:43.815,Eye On Antisemitism Monitoring,jews,[]
1,True,ignorant muhammed referred blacks raisin headssahih bukhary vol vol twat,7 years ago,0.0,Ugwy_c8huVnsclnDNQV4AaABAg,0,0.0,2011-11-29 07:04:43.817,Eye On Antisemitism Monitoring,jews,[]
2,True,little confused farrakhan calling nba players plantation negroes grandson seems rather hypocritcal enlightned yet kith kin joined plantation pull video mustafa farrakhan playing ballhe like rest seems like mustafa sr would taught need get angry sheeplei saying,7 years ago,0.0,UgxNiuonVCYK_15sLsJ4AaABAg,0,0.0,2011-11-29 07:04:44.706,DaOrigTruthSeeker,jews,[]
7,True,dont know think might like jews,7 years ago,0.0,UgyyOSzPEKEV4t0uGlp4AaABAg,0,0.0,2011-11-29 07:04:44.717,jayson brown,jews,[]
"2,5",True,guy live uge house lots money fame brothers cant moans slavery seems know races slaves past still present work plantations slaves back white yellow indians plz stop spreading hate use skills help mankind general,7 years ago,0.0,UgwguNmpXBZeRmvXGAp4AaABAg,0,0.0,2011-11-29 07:04:44.725,Miguel F,jews,[]
7,True,farrahkan great propagandahe jealous jews,7 years ago,0.0,UgwXoqYWT2PesxAgLcx4AaABAg,0,0.0,2011-11-29 07:04:44.737,dancruz2311,jews,[]
9,True,load pure crappola,7 years ago,0.0,Ugxlz8mugJkNy2oupdx4AaABAg,0,0.0,2011-11-29 07:04:45.673,thejimmyzshow,jews,[]
1,True,long blacks america continue teach victims never throw mental shackles coordinate solutions instead raising another generation victims place earth opportunity achieve help rich stars figure help people jews,7 years ago,0.0,Ugyq8JcL2MfGDv7UAOl4AaABAg,0,0.0,2011-11-29 07:04:45.679,ascendnt,jews,[]
"1,2",True,say basketball players stuck plantation dont think slaves lived million dollar estates drove bentlys jews didnt even run plantation slaves long time,7 years ago,0.0,UgyO6BALPYO38UOc3Ut4AaABAg,0,0.0,2011-11-29 07:04:45.696,Henny Lopez,jews,[]
"1,5",True,god hate stupid propoganda really dont understand people think jews evil jewish jews probably evil nothing jewness christians evil dont see people going around saying evil christian,7 years ago,0.0,UgzTxX0GAk_FcRAU2Q54AaABAg,0,0.0,2011-11-29 07:04:45.703,ThePopsheep,jews,[]
"1,2",True,social psychology shows common mental heuristic humans assume groups cohesive accounts fantasy jews comprise homogonized group common goal farrakhan said friendship certain group humans bad disagree pure prejudice reject friendship another human social location rejecting friendship tantamount declaring enemywhich lead ethnic violence,7 years ago,0.0,Ugy5rV74Ij_UNWyZ8Ud4AaABAg,0,0.0,2011-11-29 07:04:46.612,lanceshitheadnada,jews,[]
1,True,falaahk say falaahk dont think guy little think rich owners nbaarent slave owners basketball players cant see athletes compete winand best world america thing call sports hear truth sports ok believe lie believe truth hate filled lie good honest truthits devil= slander god= truth,7 years ago,0.0,UgzUcGhHJZCos0Duu9V4AaABAg,0,0.0,2011-11-29 07:04:46.615,adam sheffield,jews,[]
"7,9",True,whiite wiiiiish could person gets money poor labron james gets poor labron god guys lieryou cant seeee blessed jesuscant youuu seeee guess wissshhhh got paid like labron sign plantation like right away coudl use thaaaat suffering jesus craaazzzyyy manfara,7 years ago,0.0,UgyEYd_jM7IEmwXcXRZ4AaABAg,0,0.0,2011-11-29 07:04:46.618,adam sheffield,jews,[]
7,True,lebron james still platantion yea driving ferraris living fucking mansion miami,7 years ago,0.0,Ugwys28Fwlp71M4xJ4t4AaABAg,0,0.0,2011-11-29 07:04:47.517,Jon Snow,jews,[]
"1,2",True,king abdullah abdulaziz saudi arabia custodian two holy mosques tops richest muslims billion dollars dont give louis farrakhan big bucks largest oil producer world exploits blacks owns racehorses use black grooms ect anyone standing soapbox raise audience farrakahn uses time money two things complaining begging,7 years ago,0.0,Ugz6gffPfe4GpI-b2NV4AaABAg,0,0.0,2011-11-29 07:04:47.518,MrAmerican76,jews,[]
"1,2",True,last time checked slaves didnt make million dollars africanamerican community wants team go buy like mj,7 years ago,0.0,UgwabYkbie9ce4kfLNp4AaABAg,0,0.0,2011-11-29 07:04:47.538,Adam Berlinger,jews,[]
9,True,farrakhan please go away far far away,7 years ago,0.0,UgybnpB3-ZyFf6aJIN94AaABAg,0,0.0,2011-11-29 07:04:47.541,BrKT85,jews,[]
"2,5,9",True,would different owners nba teams black fucking black biggotidiot fact people even listen moron even pathetic,7 years ago,0.0,UgxB2kS95znZq2Jn6MJ4AaABAg,0,0.0,2011-11-29 07:04:48.483,knockz13,jews,[]
7,True,lol sure lebron wade bosh aint complainin gettin damn near max contract,7 years ago,0.0,UgyRF_tn-eKihnVw3_B4AaABAg,0,0.0,2011-11-29 07:04:49.358,snpdo,jews,[]
"2,7",True,louis farrakhans something cool like sports ruin bringing religion subject,7 years ago,0.0,UgzGLOQzP-6Cfdnah_54AaABAg,0,0.0,2011-11-29 07:04:49.380,ObnoxiousAgnostic,jews,[]
"1,2",True,commissioner nba whiteand farrakhan get playing massa bullshitlebron got money collage peoples family lineage combinedtraced back stone age,7 years ago,0.0,UgxlJmfDWvWi9o367Hl4AaABAg,0,0.0,2011-11-29 07:04:50.246,sz42781,jews,[]
"5,9",True,farrakhan epic racist,7 years ago,0.0,Ugx6YbEkeKY1gYs0TiJ4AaABAg,0,0.0,2011-11-29 07:04:50.247,sz42781,jews,[]
"2,7,9",True,speaks good black power people religious sense full crap god cares everyones salvation black power things associated black people got damnnn hard see didnt nigga malcom x killed lmao,7 years ago,0.0,UgwDVTP-womd5fotnG54AaABAg,0,0.0,2011-11-29 07:04:50.269,Davion Jacob,jews,[]
"2,7",True,lot people handle jewish successit creates envy biterness hatred bron making millions yet living plantationha farrahkhan twist facts around creatively jews r always easy target work ethic emphasis education ultimate success,7 years ago,0.0,UgwcjQEnfIIV4aqLVTd4AaABAg,0,0.0,2011-11-29 07:04:50.283,loyaldude10,jews,[]
"2,5,9",True,nothing honorable farrakhan said god shoves ovens forever cheering crowd hes minister hate even pale shadow malcolm x hes opportunistic insult malcolm stood,8 years ago,0.0,UgyaIFn5B5i-_OrPfnR4AaABAg,0,0.0,2010-11-29 07:04:52.440,John Richardson,jews,[]
"2,5",True,racism color wrong must forgotten dr king said judging color,8 years ago,0.0,UgzkpFqtuZP7xKnMAU94AaABAg,0,0.0,2010-11-29 07:04:52.442,T.  Knoble Moore,jews,[]
"2,5",True,ok blacks spew racist hatered,8 years ago,0.0,UgwPQV2H7er1dEHXXYZ4AaABAg,0,0.0,2010-11-29 07:04:52.445,stcywll,jews,[]
2,True,mr farrakhan saying millionaire black ball players meat plantation omg,8 years ago,0.0,UgyCuozsIA1a5ezD3BJ4AaABAg,0,0.0,2010-11-29 07:04:55.310,ahstephens,jews,[]
"1,2,5",True,farrakhan obviously forgets slaves plantations forced work pay pro basketball players get make millions love forgets blames jews contrived sense offence hes stirring hi+ ashamed,8 years ago,0.0,UgydYRGvOTw8a4Y1HOp4AaABAg,0,0.0,2010-11-29 07:04:55.334,i don't use g+,jews,[]
"1,2",True,magic johnson owns part lakers jewish white nba players victims plantation,8 years ago,0.0,UgzBkZx3lhkkIHAWztl4AaABAg,0,0.0,2010-11-29 07:04:56.177,MishuTaste,jews,[]
1,True,get saying everybody whats best lebron basketball player top nba championship anything wrong,8 years ago,0.0,Ugy6Y3ybEs-F2HgFmeV4AaABAg,0,0.0,2010-11-29 07:04:56.193,utubwar1,jews,[]
2,True,much love information gained watching minister farrakhans lectures still convinced contempt jews whole plantation analogy refrences lectures marketing campaign aid ethos prays working class blacks back make contributions movement keep middle class bracket makes arguements totally hypocritical,8 years ago,0.0,UgyVup_D5iKhLgg1C8R4AaABAg,0,0.0,2010-11-29 07:04:57.020,Craig Ashley,jews,[]
2,True,loves jesus hates jews intresting,1 week ago,1.0,UgzptGVsCV0f8pkr7hl4AaABAg,1,2.0,2018-11-27 16:13:02.250,stuffguy666,jews,[]
9,True,guy absolute nut case,1 week ago,0.0,UgyiZ4TpnCs_tu5S1qN4AaABAg,1,0.0,2018-11-27 16:13:02.255,Joseph Boyat,jews,[]
3,True,delete video,2 weeks ago,0.0,UgyLJI60ZIDjYn7rfTR4AaABAg,0,0.0,2018-11-20 16:13:02.260,Goyim,jews,[]
"5,7",True,put swastika like hitler guy admire,2 weeks ago,0.0,UgyZxS3yODnHiiBRhP94AaABAg,1,0.0,2018-11-20 16:13:02.263,Daniel Cronin,jews,[]
"1,7",True,lets berate entire group people based tiny fraction ancestors story thats probably even true got absolute genius right folks,2 weeks ago,0.0,Ugy-G4SZE6kzl07AHyZ4AaABAg,0,0.0,2018-11-20 16:13:02.266,Dave Life,jews,[]
7,True,read article said hate jews hate jesus said hate jesus must jew 😁,3 weeks ago,0.0,UgxYqemsLsLquKh30QF4AaABAg,0,0.0,2018-11-13 16:13:02.268,Rusty Evans,jews,[]
Default,False,mohammed calls black people raisins yet oddly enough people think christians racist,3 weeks ago,0.0,UgxneYBuCokkeQN0xbt4AaABAg,1,0.0,2018-11-13 16:13:02.284,"Lion of Judah, Lamb of God",jews,[]
"7,9",True,wow guy dumb,1 month ago,0.0,UgxBMlz4pgsOB0vuGl14AaABAg,0,0.0,2018-11-04 16:13:03.470,Lois Mather,jews,[]
"5,9",True,government agent hes trying create hate evangelical church screw phony pastor andersonworking nwo,1 month ago,0.0,UgyfILJFUrkGIhATbRZ4AaABAg,0,0.0,2018-11-04 16:13:03.471,Bothsidesrlame H.C.victory,jews,[]
"5,8,9",True,oh word though like really need examine soul late mr anderson,1 month ago,0.0,Ugw-OEsCzygAYjKD5cl4AaABAg,1,0.0,2018-11-04 16:13:03.474,Crystal OO,jews,[]
8,True,know god,1 month ago,0.0,UgzWlMyaLE3I68h3cFt4AaABAg,1,0.0,2018-11-04 16:13:03.477,All Mighty Ass,jews,[]
Default,False,isaiah make oppressors eat flesh shall drunk blood wine flesh shall know yehovah savior redeemer mighty jacob ” zechariah thus says yehovah hosts days ten nations every tongue shall hold robe jew saying ‘ let us go heard god ’ ”,2 months ago,0.0,UgzSOKPJz_Dag-9gLap4AaABAg,0,0.0,2018-10-04 16:13:03.488,4th Day,jews,[]
9,True,wrong guy,2 months ago,0.0,UgyAdivMkH7U41HaOjV4AaABAg,0,0.0,2018-10-04 16:13:03.489,4th Day,jews,[]
1,True,another example religion divides people religion thinks theyre right,2 months ago,0.0,Ugz63gXrvDmlTDCwWHR4AaABAg,0,0.0,2018-10-04 16:13:03.492,paul irving,jews,[]
9,True,nazi,2 months ago,0.0,UgzYLVeoq6apNoz8_SZ4AaABAg,1,0.0,2018-10-04 16:13:03.498,Ajot Bat Avraham,jews,[]
2,True,twist romans branches broken thou wild olive tree wert graffed among partakest root fatness olive tree boast branches thou boast thou bearest root root thee thou wilt say branches broken might graffed well unbelief broken thou standest faith highminded fear god spared natural branches heed lest spare thee,3 months ago,0.0,UgzRFqZLElqF2aOtc0t4AaABAg,0,0.0,2018-09-04 16:13:04.401,T J,jews,[]
"5,9",True,dont hate jews love however pretend hate clicks egocentric pastor,3 months ago,1.0,UgzrWQHfmjPsEkBTr6h4AaABAg,0,1.0,2018-09-04 16:13:04.415,Aaron Stigall,jews,[]
"1,8",True,read romans ’ boast prideful salvation christ jews broken olive tree unbelief gentiles could grafted gods choice able graft include blindness temporary rejoice instead estranged brothers remnant believe maybe neither gentiles christians ease accelerator show graciousness johnnyf,4 months ago,0.0,UgxQnQreKQ3RrqNXiZl4AaABAg,0,0.0,2018-08-04 16:13:04.426,3Fjohnny,jews,[]
"2,5,8,9",True,antisemite feel sorry jesus jew fool commanded love everyone need praying wow angry even comprehended first three chapters genesis wow imagine someone hebrew sitting joke church welcomed theyd feel embarrassing pray steve think prob cool guy,4 months ago,0.0,UgxNyysJhB17wV0c7-h4AaABAg,1,0.0,2018-08-04 16:13:04.429,Sechelt Poultry,jews,[]
9,True,shame,5 months ago,0.0,UgwSzYaBI4sncbHAZaZ4AaABAg,0,0.0,2018-07-04 16:13:05.828,Fethry Duck,jews,[]
"5,8",True,steven right hate anyone jew jesus christ came save everyone even jews jews repent need ask god show true,9 months ago,0.0,UgxmPdc3d7cbtSZMf394AaABAg,0,0.0,2018-03-04 16:13:05.840,Genius Zeal,jews,[]
9,True,andersons version xtianity shithole religion,9 months ago,0.0,Ugx7eASuvdsd1UvVyVx4AaABAg,0,0.0,2018-03-04 16:13:05.845,Glinkling Smearnops,jews,[]
"3,7,9",True,poor ignorant prepares boil shit forever along jew forever gehinom let us laugh,10 months ago,0.0,Ugzd4S4Q829iVKtWLB54AaABAg,0,0.0,2018-02-04 16:13:06.972,Glinkling Smearnops,jews,[]
